Date;Heures;Conso_stade;Conso_scolaire;Conso_inactif;Conso_Actif;Solaire
16/07/2020;08:00;0.066;1.9;1.93;1.8;1632
16/07/2020;09:00;0.132;1.92;1.7;1.9;3111
16/07/2020;10:00;0.066;1.8;1.87;2;4429
16/07/2020;11:00;0.0825;2;1.68;2.06;5373
16/07/2020;12:00;0.165;2.2;1.94;2.8;5949
16/07/2020;13:00;0.297;1.2;1.9;2.6;6218
16/07/2020;14:00;0.363;1.95;1.95;2.7;6071
16/07/2020;15:00;0.2904;1.83;1.85;2.1;5639
16/07/2020;16:00;0.3597;1.8;1.54;2.3;4995
16/07/2020;17:00;0.2937;2.1;2.07;2.5;3982
16/07/2020;18:00;0.396;2.7;1.7;3.2;2715
16/07/2020;19:00;0.429;1.15;2.46;3.35;1418
16/07/2020;20:00;0.594;1.95;2.3;2.05;471
16/07/2020;21:00;0.528;0.49;1.54;2.75;167
16/07/2020;22:00;0.561;1.8;1.9;2.68;0
16/07/2020;23:00;0.429;1.6;1.95;1.9;0
17/07/2020;00:00;0.5115;0.9;1.69;0.93;0
17/07/2020;01:00;0.429;0.7;0.74;0.8;0
17/07/2020;02:00;0.363;0.6;0.93;0.73;0
17/07/2020;03:00;0.3465;0.65;0.8;0.94;0
17/07/2020;04:00;0.297;0.5;1;0.9;0
17/07/2020;05:00;0.3267;0.7;1.8;1.1;3.46
17/07/2020;06:00;0.363;1.86;1.93;1.9;187
17/07/2020;07:00;0.231;1.89;1.7;2.02;538
17/07/2020;08:00;0.066;1.9;1.87;1.8;1402
17/07/2020;09:00;0.132;1.92;1.68;1.9;2624
17/07/2020;10:00;0.066;1.8;1.94;2;3621
17/07/2020;11:00;0.0825;2;1.9;2.06;4144
17/07/2020;12:00;0.165;2.2;1.95;2.8;4783
17/07/2020;13:00;0.297;1.2;1.85;2.6;5085
17/07/2020;14:00;0.363;1.95;1.54;2.7;5156
17/07/2020;15:00;0.2904;1.83;2.07;2.1;4996
17/07/2020;16:00;0.3597;1.8;1.99;2.3;4487
17/07/2020;17:00;0.2937;2.1;2.46;2.5;3720
17/07/2020;18:00;0.396;2.7;2.3;3.2;2548
17/07/2020;19:00;0.429;1.15;2.42;3.35;1353
17/07/2020;20:00;0.594;1.95;2;2.05;492
17/07/2020;21:00;0.528;0.49;2.44;2.75;217
17/07/2020;22:00;0.561;1.8;2.1;2.68;0
17/07/2020;23:00;0.429;1.6;1.95;1.9;0
18/07/2020;00:00;0.5775;0.9;1.2;1.1;0
18/07/2020;01:00;0.462;0.7;0.9;1.08;0
18/07/2020;02:00;0.396;0.6;0.85;0.9;0
18/07/2020;03:00;0.297;0.65;0.62;0.65;0
18/07/2020;04:00;0.297;0.5;0.6;0.56;0
18/07/2020;05:00;0.3267;0.7;0.58;0.9;0
18/07/2020;06:00;0.363;1.86;1;1.9;253
18/07/2020;07:00;0.231;1.89;1.3;2.9;583
18/07/2020;08:00;0.066;1.9;1.5;2.4;1594
18/07/2020;09:00;0.132;1.92;1.7;1.8;2969
18/07/2020;10:00;0.066;1.8;1.9;1.2;4171
18/07/2020;11:00;0.0825;2;2.1;1.1;5046
18/07/2020;12:00;0.165;2.2;2.15;1.6;5503
18/07/2020;13:00;0.363;1.2;2.45;1.8;5855
18/07/2020;14:00;0.4455;1.95;2.5;1.5;6042
18/07/2020;15:00;0.4125;1.83;2.51;1.4;5960
18/07/2020;16:00;0.363;1.8;2.35;1.55;5271
18/07/2020;17:00;0.3135;2.1;2.62;1.9;4287
18/07/2020;18:00;0.396;2.7;2.65;2.55;2943
18/07/2020;19:00;0.429;1.15;2.7;2.7;1480
18/07/2020;20:00;0.594;1.95;2.83;2;466
18/07/2020;21:00;0.561;0.49;2.9;2.4;163
18/07/2020;22:00;0.5445;1.8;3.1;2.5;0
18/07/2020;23:00;0.462;1.6;1.47;1.9;0
19/07/2020;00:00;0.5775;0.9;1.1;1.8;0
19/07/2020;01:00;0.462;0.7;0.9;1.1;0
19/07/2020;02:00;0.396;0.6;0.85;0.73;0
19/07/2020;03:00;0.297;0.65;0.62;0.67;0
19/07/2020;04:00;0.297;0.5;0.6;0.67;0
19/07/2020;05:00;0.3267;0.7;0.58;0.59;2.98
19/07/2020;06:00;0.363;1.86;1;1.3;181
19/07/2020;07:00;0.231;1.89;1.3;1.9;494
19/07/2020;08:00;0.066;1.9;1.4;2.4;1232
19/07/2020;09:00;0.132;1.92;1.6;2.5;2254
19/07/2020;10:00;0.066;1.8;1.9;2.47;3174
19/07/2020;11:00;0.0825;2;2.1;2;3880
19/07/2020;12:00;0.165;2.2;2.15;2.53;4360
19/07/2020;13:00;0.363;1.2;2.45;2.8;4671
19/07/2020;14:00;0.4455;1.95;2.5;2.1;4672
19/07/2020;15:00;0.4125;1.83;2.51;1.9;4507
19/07/2020;16:00;0.363;1.8;2.35;2.06;4119
19/07/2020;17:00;0.3135;2.1;2.62;1.2;3363
19/07/2020;18:00;0.396;2.7;2.65;2.57;2299
19/07/2020;19:00;0.429;1.15;2.7;2.8;1215
19/07/2020;20:00;0.594;1.95;2.52;2.9;444
19/07/2020;21:00;0.561;0.49;2.1;3.1;159
19/07/2020;22:00;0.5445;1.8;1.4;2.87;0
19/07/2020;23:00;0.462;1.6;0.9;2.02;0
20/07/2020;00:00;0.5115;0.9;0.9;0.93;0
20/07/2020;01:00;0.429;0.7;0.8;0.8;0
20/07/2020;02:00;0.363;0.6;0.74;0.73;0
20/07/2020;03:00;0.3465;0.65;0.93;0.94;0
20/07/2020;04:00;0.297;0.5;0.8;0.9;0
20/07/2020;05:00;0.3267;0.7;1;1.1;3.01
20/07/2020;06:00;0.363;1.86;1.8;1.9;175
20/07/2020;07:00;0.231;1.89;1.93;2.02;500
20/07/2020;08:00;0.066;1.9;1.7;1.8;1385
20/07/2020;09:00;0.132;1.92;1.87;1.9;2664
20/07/2020;10:00;0.066;1.8;1.68;2;3919
20/07/2020;11:00;0.0825;2;1.94;2.06;4819
20/07/2020;12:00;0.165;2.2;1.9;2.8;5332
20/07/2020;13:00;0.297;1.2;1.95;2.6;5605
20/07/2020;14:00;0.363;1.95;1.85;2.7;5618
20/07/2020;15:00;0.2904;1.83;1.54;2.1;5382
20/07/2020;16:00;0.3597;1.8;2.07;2.3;4730
20/07/2020;17:00;0.2937;2.1;1.7;2.5;3860
20/07/2020;18:00;0.396;2.7;2.46;3.2;2596
20/07/2020;19:00;0.429;1.15;2.3;3.35;1304
20/07/2020;20:00;0.594;1.95;1.54;2.05;464
20/07/2020;21:00;0.528;0.49;1.9;2.75;157
20/07/2020;22:00;0.561;1.8;1.95;2.68;0
20/07/2020;23:00;0.429;1.6;1.69;1.9;0
21/07/2020;00:00;0.5115;0.9;0.9;0.93;0
21/07/2020;01:00;0.429;0.7;0.8;0.8;0
21/07/2020;02:00;0.363;0.6;0.74;0.73;0
21/07/2020;03:00;0.3465;0.65;0.93;0.94;0
21/07/2020;04:00;0.297;0.5;0.8;0.9;0
21/07/2020;05:00;0.3267;0.7;1;1.1;3.11
21/07/2020;06:00;0.363;1.86;1.8;1.9;178
21/07/2020;07:00;0.231;1.89;1.93;2.02;540
21/07/2020;08:00;0.066;1.9;1.7;1.8;1582
21/07/2020;09:00;0.132;1.92;1.87;1.9;3064
21/07/2020;10:00;0.066;1.8;1.68;2;4404
21/07/2020;11:00;0.0825;2;1.94;2.06;5332
21/07/2020;12:00;0.165;2.2;1.9;2.8;5948
21/07/2020;13:00;0.297;1.2;1.95;2.6;6218
21/07/2020;14:00;0.363;1.95;1.85;2.7;6137
21/07/2020;15:00;0.2904;1.83;1.54;2.1;5787
21/07/2020;16:00;0.3597;1.8;2.07;2.3;5152
21/07/2020;17:00;0.2937;2.1;1.7;2.5;4165
21/07/2020;18:00;0.396;2.7;2.46;3.2;2803
21/07/2020;19:00;0.429;1.15;2.3;3.35;1381
21/07/2020;20:00;0.594;1.95;1.54;2.05;462
21/07/2020;21:00;0.528;0.49;1.9;2.75;159
21/07/2020;22:00;0.561;1.8;1.95;2.68;0
21/07/2020;23:00;0.429;1.6;1.69;1.9;0
22/07/2020;00:00;0.5115;0.9;0.9;0.93;0
22/07/2020;01:00;0.429;0.7;0.8;0.8;0
22/07/2020;02:00;0.363;0.6;0.74;0.73;0
22/07/2020;03:00;0.3465;0.65;0.93;0.94;0
22/07/2020;04:00;0.297;0.5;0.8;0.9;0
22/07/2020;05:00;0.3267;0.7;1;1.1;4.12
22/07/2020;06:00;0.363;1.86;1.8;1.9;182
22/07/2020;07:00;0.231;1.89;1.93;2.02;534
22/07/2020;08:00;0.066;1.9;1.7;1.8;1579
22/07/2020;09:00;0.132;1.92;1.87;1.9;3103
22/07/2020;10:00;0.066;1.8;1.68;2;4472
22/07/2020;11:00;0.0825;2;1.94;2.06;5384
22/07/2020;12:00;0.165;2.2;1.9;2.8;5930
22/07/2020;13:00;0.297;1.2;1.95;2.6;6239
22/07/2020;14:00;0.363;1.95;1.85;2.7;6225
22/07/2020;15:00;0.2904;1.83;1.54;2.1;5887
22/07/2020;16:00;0.3597;1.8;2.07;2.3;5137
22/07/2020;17:00;0.2937;2.1;1.7;2.5;4168
22/07/2020;18:00;0.396;2.7;2.46;3.2;2775
22/07/2020;19:00;0.429;1.15;2.3;3.35;1340
22/07/2020;20:00;0.594;1.95;1.54;2.05;436
22/07/2020;21:00;0.528;0.49;1.9;2.75;152
22/07/2020;22:00;0.561;1.8;1.95;2.68;0
22/07/2020;23:00;0.429;1.6;1.69;1.9;0
23/07/2020;00:00;0.5115;0.9;0.9;0.93;0
23/07/2020;01:00;0.429;0.7;0.9;0.8;0
23/07/2020;02:00;0.363;0.6;0.8;0.73;0
23/07/2020;03:00;0.3465;0.65;0.74;0.94;0
23/07/2020;04:00;0.297;0.5;0.93;0.9;0
23/07/2020;05:00;0.3267;0.7;0.8;1.1;3.47
23/07/2020;06:00;0.363;1.86;1;1.9;176
23/07/2020;07:00;0.231;1.89;1.8;2.02;526
23/07/2020;08:00;0.066;1.9;1.93;1.8;1499
23/07/2020;09:00;0.132;1.92;1.7;1.9;2923
23/07/2020;10:00;0.066;1.8;1.87;2;4326
23/07/2020;11:00;0.0825;2;1.68;2.06;5339
23/07/2020;12:00;0.165;2.2;1.94;2.8;5968
23/07/2020;13:00;0.297;1.2;1.9;2.6;6225
23/07/2020;14:00;0.363;1.95;1.95;2.7;6192
23/07/2020;15:00;0.2904;1.83;1.85;2.1;5818
23/07/2020;16:00;0.3597;1.8;1.54;2.3;5215
23/07/2020;17:00;0.2937;2.1;2.07;2.5;4167
23/07/2020;18:00;0.396;2.7;1.7;3.2;2763
23/07/2020;19:00;0.429;1.15;2.46;3.35;1342
23/07/2020;20:00;0.594;1.95;2.3;2.05;446
23/07/2020;21:00;0.528;0.49;1.54;2.75;153
23/07/2020;22:00;0.561;1.8;1.9;2.68;0
23/07/2020;23:00;0.429;1.6;1.95;1.9;0
24/07/2020;00:00;0.5115;0.9;1.69;0.93;0
24/07/2020;01:00;0.429;0.7;0.74;0.8;0
24/07/2020;02:00;0.363;0.6;0.93;0.73;0
24/07/2020;03:00;0.3465;0.65;0.8;0.94;0
24/07/2020;04:00;0.297;0.5;1;0.9;0
24/07/2020;05:00;0.3267;0.7;1.8;1.1;3.3
24/07/2020;06:00;0.363;1.86;1.93;1.9;185
24/07/2020;07:00;0.231;1.89;1.7;2.02;514
24/07/2020;08:00;0.066;1.9;1.87;1.8;1516
24/07/2020;09:00;0.132;1.92;1.68;1.9;2934
24/07/2020;10:00;0.066;1.8;1.94;2;4198
24/07/2020;11:00;0.0825;2;1.9;2.06;5175
24/07/2020;12:00;0.165;2.2;1.95;2.8;5633
24/07/2020;13:00;0.297;1.2;1.85;2.6;5889
24/07/2020;14:00;0.363;1.95;1.54;2.7;5951
24/07/2020;15:00;0.2904;1.83;2.07;2.1;5589
24/07/2020;16:00;0.3597;1.8;1.99;2.3;5078
24/07/2020;17:00;0.2937;2.1;2.46;2.5;4047
24/07/2020;18:00;0.396;2.7;2.3;3.2;2689
24/07/2020;19:00;0.429;1.15;2.42;3.35;1306
24/07/2020;20:00;0.594;1.95;2;2.05;410
24/07/2020;21:00;0.528;0.49;2.44;2.75;146
24/07/2020;22:00;0.561;1.8;2.1;2.68;0
24/07/2020;23:00;0.429;1.6;1.95;1.9;0
25/07/2020;00:00;0.5775;0.9;1.2;1.1;0
25/07/2020;01:00;0.462;0.7;0.9;1.08;0
25/07/2020;02:00;0.396;0.6;0.85;0.9;0
25/07/2020;03:00;0.297;0.65;0.62;0.65;0
25/07/2020;04:00;0.297;0.5;0.6;0.56;0
25/07/2020;05:00;0.3267;0.7;0.58;0.9;3.75
25/07/2020;06:00;0.363;1.86;1;1.9;162
25/07/2020;07:00;0.231;1.89;1.3;2.9;425
25/07/2020;08:00;0.066;1.9;1.5;2.4;1120
25/07/2020;09:00;0.132;1.92;1.7;1.8;2000
25/07/2020;10:00;0.066;1.8;1.9;1.2;2796
25/07/2020;11:00;0.0825;2;2.1;1.1;3470
25/07/2020;12:00;0.165;2.2;2.15;1.6;3950
25/07/2020;13:00;0.363;1.2;2.45;1.8;4093
25/07/2020;14:00;0.4455;1.95;2.5;1.5;3892
25/07/2020;15:00;0.4125;1.83;2.51;1.4;3577
25/07/2020;16:00;0.363;1.8;2.35;1.55;3193
25/07/2020;17:00;0.3135;2.1;2.62;1.9;2538
25/07/2020;18:00;0.396;2.7;2.65;2.55;1577
25/07/2020;19:00;0.429;1.15;2.7;2.7;774
25/07/2020;20:00;0.594;1.95;2.83;2;292
25/07/2020;21:00;0.561;0.49;2.9;2.4;135
25/07/2020;22:00;0.5445;1.8;3.1;2.5;0
25/07/2020;23:00;0.462;1.6;1.47;1.9;0
26/07/2020;00:00;0.5775;0.9;1.1;1.8;0
26/07/2020;01:00;0.462;0.7;0.9;1.1;0
26/07/2020;02:00;0.396;0.6;0.85;0.73;0
26/07/2020;03:00;0.297;0.65;0.62;0.67;0
26/07/2020;04:00;0.297;0.5;0.6;0.67;0
26/07/2020;05:00;0.3267;0.7;0.58;0.59;3.21
26/07/2020;06:00;0.363;1.86;1;1.3;148
26/07/2020;07:00;0.231;1.89;1.3;1.9;339
26/07/2020;08:00;0.066;1.9;1.4;2.4;799
26/07/2020;09:00;0.132;1.92;1.6;2.5;1322
26/07/2020;10:00;0.066;1.8;1.9;2.47;1777
26/07/2020;11:00;0.0825;2;2.1;2;2124
26/07/2020;12:00;0.165;2.2;2.15;2.53;2537
26/07/2020;13:00;0.363;1.2;2.45;2.8;2963
26/07/2020;14:00;0.4455;1.95;2.5;2.1;2767
26/07/2020;15:00;0.4125;1.83;2.51;1.9;2593
26/07/2020;16:00;0.363;1.8;2.35;2.06;2186
26/07/2020;17:00;0.3135;2.1;2.62;1.2;1728
26/07/2020;18:00;0.396;2.7;2.65;2.57;1290
26/07/2020;19:00;0.429;1.15;2.7;2.8;773
26/07/2020;20:00;0.594;1.95;2.52;2.9;295
26/07/2020;21:00;0.561;0.49;2.1;3.1;140
26/07/2020;22:00;0.5445;1.8;1.4;2.87;119
26/07/2020;23:00;0.462;1.6;0.9;2.02;117
27/07/2020;00:00;0.5115;0.9;0.9;0.93;116
27/07/2020;01:00;0.429;0.7;0.8;0.8;115
27/07/2020;02:00;0.363;0.6;0.74;0.73;115
27/07/2020;03:00;0.3465;0.65;0.93;0.94;115
27/07/2020;04:00;0.297;0.5;0.8;0.9;115
27/07/2020;05:00;0.3267;0.7;1;1.1;112
27/07/2020;06:00;0.363;1.86;1.8;1.9;143
27/07/2020;07:00;0.231;1.89;1.93;2.02;367
27/07/2020;08:00;0.066;1.9;1.7;1.8;1136
27/07/2020;09:00;0.132;1.92;1.87;1.9;2436
27/07/2020;10:00;0.066;1.8;1.68;2;3777
27/07/2020;11:00;0.0825;2;1.94;2.06;4845
27/07/2020;12:00;0.165;2.2;1.9;2.8;5260
27/07/2020;13:00;0.297;1.2;1.95;2.6;5323
27/07/2020;14:00;0.363;1.95;1.85;2.7;5259
27/07/2020;15:00;0.2904;1.83;1.54;2.1;4994
27/07/2020;16:00;0.3597;1.8;2.07;2.3;4594
27/07/2020;17:00;0.2937;2.1;1.7;2.5;3813
27/07/2020;18:00;0.396;2.7;2.46;3.2;2655
27/07/2020;19:00;0.429;1.15;2.3;3.35;1332
27/07/2020;20:00;0.594;1.95;1.54;2.05;405
27/07/2020;21:00;0.528;0.49;1.9;2.75;146
27/07/2020;22:00;0.561;1.8;1.95;2.68;0
27/07/2020;23:00;0.429;1.6;1.69;1.9;0
28/07/2020;00:00;0.5115;0.9;0.9;0.93;0
28/07/2020;01:00;0.429;0.7;0.8;0.8;0
28/07/2020;02:00;0.363;0.6;0.74;0.73;0
28/07/2020;03:00;0.3465;0.65;0.93;0.94;0
28/07/2020;04:00;0.297;0.5;0.8;0.9;0
28/07/2020;05:00;0.3267;0.7;1;1.1;4.98
28/07/2020;06:00;0.363;1.86;1.8;1.9;168
28/07/2020;07:00;0.231;1.89;1.93;2.02;499
28/07/2020;08:00;0.066;1.9;1.7;1.8;1634
28/07/2020;09:00;0.132;1.92;1.87;1.9;3301
28/07/2020;10:00;0.066;1.8;1.68;2;4735
28/07/2020;11:00;0.0825;2;1.94;2.06;5717
28/07/2020;12:00;0.165;2.2;1.9;2.8;6282
28/07/2020;13:00;0.297;1.2;1.95;2.6;6457
28/07/2020;14:00;0.363;1.95;1.85;2.7;6362
28/07/2020;15:00;0.2904;1.83;1.54;2.1;6094
28/07/2020;16:00;0.3597;1.8;2.07;2.3;5384
28/07/2020;17:00;0.2937;2.1;1.7;2.5;4320
28/07/2020;18:00;0.396;2.7;2.46;3.2;2935
28/07/2020;19:00;0.429;1.15;2.3;3.35;1382
28/07/2020;20:00;0.594;1.95;1.54;2.05;396
28/07/2020;21:00;0.528;0.49;1.9;2.75;157
28/07/2020;22:00;0.561;1.8;1.95;2.68;0
28/07/2020;23:00;0.429;1.6;1.69;1.9;0
29/07/2020;00:00;0.5115;0.9;0.9;0.93;0
29/07/2020;01:00;0.429;0.7;0.8;0.8;0
29/07/2020;02:00;0.363;0.6;0.74;0.73;0
29/07/2020;03:00;0.3465;0.65;0.93;0.94;0
29/07/2020;04:00;0.297;0.5;0.8;0.9;0
29/07/2020;05:00;0.3267;0.7;1;1.1;6.91
29/07/2020;06:00;0.363;1.86;1.8;1.9;155
29/07/2020;07:00;0.231;1.89;1.93;2.02;443
29/07/2020;08:00;0.066;1.9;1.7;1.8;1265
29/07/2020;09:00;0.132;1.92;1.87;1.9;2446
29/07/2020;10:00;0.066;1.8;1.68;2;3488
29/07/2020;11:00;0.0825;2;1.94;2.06;4115
29/07/2020;12:00;0.165;2.2;1.9;2.8;4639
29/07/2020;13:00;0.297;1.2;1.95;2.6;4734
29/07/2020;14:00;0.363;1.95;1.85;2.7;4812
29/07/2020;15:00;0.2904;1.83;1.54;2.1;4411
29/07/2020;16:00;0.3597;1.8;2.07;2.3;3936
29/07/2020;17:00;0.2937;2.1;1.7;2.5;3251
29/07/2020;18:00;0.396;2.7;2.46;3.2;2190
29/07/2020;19:00;0.429;1.15;2.3;3.35;1091
29/07/2020;20:00;0.594;1.95;1.54;2.05;367
29/07/2020;21:00;0.528;0.49;1.9;2.75;143
29/07/2020;22:00;0.561;1.8;1.95;2.68;0
29/07/2020;23:00;0.429;1.6;1.69;1.9;0
30/07/2020;00:00;0.5115;0.9;0.9;0.93;0
30/07/2020;01:00;0.429;0.7;0.9;0.8;0
30/07/2020;02:00;0.363;0.6;0.8;0.73;0
30/07/2020;03:00;0.3465;0.65;0.74;0.94;0
30/07/2020;04:00;0.297;0.5;0.93;0.9;0
30/07/2020;05:00;0.3267;0.7;0.8;1.1;3.95
30/07/2020;06:00;0.363;1.86;1;1.9;157
30/07/2020;07:00;0.231;1.89;1.8;2.02;439
30/07/2020;08:00;0.066;1.9;1.93;1.8;1480
30/07/2020;09:00;0.132;1.92;1.7;1.9;3726
30/07/2020;10:00;0.066;1.8;1.87;2;4451
30/07/2020;11:00;0.0825;2;1.68;2.06;5291
30/07/2020;12:00;0.165;2.2;1.94;2.8;6983
30/07/2020;13:00;0.297;1.2;1.9;2.6;7100.25
30/07/2020;14:00;0.363;1.95;1.95;2.7;6815
30/07/2020;15:00;0.2904;1.83;1.85;2.1;6673.72
30/07/2020;16:00;0.3597;1.8;1.54;2.3;6329
30/07/2020;17:00;0.2937;2.1;2.07;2.5;4517
30/07/2020;18:00;0.396;2.7;1.7;3.2;3011.73
30/07/2020;19:00;0.429;1.15;2.46;3.35;1841
30/07/2020;20:00;0.594;1.95;2.3;2.05;376
30/07/2020;21:00;0.528;0.49;1.54;2.75;139
30/07/2020;22:00;0.561;1.8;1.9;2.68;0
30/07/2020;23:00;0.429;1.6;1.95;1.9;0
31/07/2020;00:00;0.5115;0.9;1.69;0.93;0
31/07/2020;01:00;0.429;0.7;0.74;0.8;0
31/07/2020;02:00;0.363;0.6;0.93;0.73;0
31/07/2020;03:00;0.3465;0.65;0.8;0.94;0
31/07/2020;04:00;0.297;0.5;1;0.9;0
31/07/2020;05:00;0.3267;0.7;1.8;1.1;5.73
31/07/2020;06:00;0.363;1.86;1.93;1.9;158
31/07/2020;07:00;0.231;1.89;1.7;2.02;423
31/07/2020;08:00;0.066;1.9;1.87;1.8;1243
31/07/2020;09:00;0.132;1.92;1.68;1.9;3018
31/07/2020;10:00;0.066;1.8;1.94;2;4202
31/07/2020;11:00;0.0825;2;1.9;2.06;5762
31/07/2020;12:00;0.165;2.2;1.95;2.8;7009.1
31/07/2020;13:00;0.297;1.2;1.85;2.6;7093
31/07/2020;14:00;0.363;1.95;1.54;2.7;6174
31/07/2020;15:00;0.2904;1.83;2.07;2.1;5109
31/07/2020;16:00;0.3597;1.8;1.99;2.3;4879
31/07/2020;17:00;0.2937;2.1;2.46;2.5;3755.4
31/07/2020;18:00;0.396;2.7;2.3;3.2;3231
31/07/2020;19:00;0.429;1.15;2.42;3.35;920
31/07/2020;20:00;0.594;1.95;2;2.05;297
31/07/2020;21:00;0.528;0.49;2.44;2.75;138
31/07/2020;22:00;0.561;1.8;2.1;2.68;0
31/07/2020;23:00;0.429;1.6;1.95;1.9;0
01/08/2020;00:00;0.5775;0.9;1.2;1.1;0
01/08/2020;01:00;0.462;0.7;0.9;1.08;0
01/08/2020;02:00;0.396;0.6;0.85;0.9;0
01/08/2020;03:00;0.297;0.65;0.62;0.65;0
01/08/2020;04:00;0.297;0.5;0.6;0.56;0
01/08/2020;05:00;0.3267;0.7;0.58;0.9;4.79
01/08/2020;06:00;0.363;1.86;1;1.9;151
01/08/2020;07:00;0.231;1.89;1.3;2.9;433
01/08/2020;08:00;0.066;1.9;1.5;2.4;1392
01/08/2020;09:00;0.132;1.92;1.7;1.8;2966
01/08/2020;10:00;0.066;1.8;1.9;1.2;4505
01/08/2020;11:00;0.0825;2;2.1;1.1;5561
01/08/2020;12:00;0.165;2.2;2.15;1.6;6151
01/08/2020;13:00;0.363;1.2;2.45;1.8;6164
01/08/2020;14:00;0.4455;1.95;2.5;1.5;5918
01/08/2020;15:00;0.4125;1.83;2.51;1.4;5708
01/08/2020;16:00;0.363;1.8;2.35;1.55;5107
01/08/2020;17:00;0.3135;2.1;2.62;1.9;4207
01/08/2020;18:00;0.396;2.7;2.65;2.55;2861
01/08/2020;19:00;0.429;1.15;2.7;2.7;1391
01/08/2020;20:00;0.594;1.95;2.83;2;437
01/08/2020;21:00;0.561;0.49;2.9;2.4;198
01/08/2020;22:00;0.5445;1.8;3.1;2.5;0
01/08/2020;23:00;0.462;1.6;1.47;1.9;0
02/08/2020;00:00;0.5775;0.9;1.1;1.8;0
02/08/2020;01:00;0.462;0.7;0.9;1.1;0
02/08/2020;02:00;0.396;0.6;0.85;0.73;0
02/08/2020;03:00;0.297;0.65;0.62;0.67;0
02/08/2020;04:00;0.297;0.5;0.6;0.67;0
02/08/2020;05:00;0.3267;0.7;0.58;0.59;7.52
02/08/2020;06:00;0.363;1.86;1;1.3;209
02/08/2020;07:00;0.231;1.89;1.3;1.9;481
02/08/2020;08:00;0.066;1.9;1.4;2.4;1496
02/08/2020;09:00;0.132;1.92;1.6;2.5;3081
02/08/2020;10:00;0.066;1.8;1.9;2.47;4457
02/08/2020;11:00;0.0825;2;2.1;2;5410
02/08/2020;12:00;0.165;2.2;2.15;2.53;5976
02/08/2020;13:00;0.363;1.2;2.45;2.8;6211
02/08/2020;14:00;0.4455;1.95;2.5;2.1;6210
02/08/2020;15:00;0.4125;1.83;2.51;1.9;5888
02/08/2020;16:00;0.363;1.8;2.35;2.06;5232
02/08/2020;17:00;0.3135;2.1;2.62;1.2;4158
02/08/2020;18:00;0.396;2.7;2.65;2.57;2756
02/08/2020;19:00;0.429;1.15;2.7;2.8;1306
02/08/2020;20:00;0.594;1.95;2.52;2.9;407
02/08/2020;21:00;0.561;0.49;2.1;3.1;193
02/08/2020;22:00;0.5445;1.8;1.4;2.87;0
02/08/2020;23:00;0.462;1.6;0.9;2.02;0
03/08/2020;00:00;0.5115;0.9;0.9;0.93;0
03/08/2020;01:00;0.429;0.7;0.8;0.8;0
03/08/2020;02:00;0.363;0.6;0.74;0.73;0
03/08/2020;03:00;0.3465;0.65;0.93;0.94;0
03/08/2020;04:00;0.297;0.5;0.8;0.9;0
03/08/2020;05:00;0.3267;0.7;1;1.1;0
03/08/2020;06:00;0.363;1.86;1.8;1.9;3.65
03/08/2020;07:00;0.231;1.89;1.93;2.02;475
03/08/2020;08:00;0.066;1.9;1.7;1.8;1476
03/08/2020;09:00;0.132;1.92;1.87;1.9;3030
03/08/2020;10:00;0.066;1.8;1.68;2;4395
03/08/2020;11:00;0.0825;2;1.94;2.06;5336
03/08/2020;12:00;0.165;2.2;1.9;2.8;5849
03/08/2020;13:00;0.297;1.2;1.95;2.6;6106
03/08/2020;14:00;0.363;1.95;1.85;2.7;6030
03/08/2020;15:00;0.2904;1.83;1.54;2.1;5603
03/08/2020;16:00;0.3597;1.8;2.07;2.3;4907
03/08/2020;17:00;0.2937;2.1;1.7;2.5;3805
03/08/2020;18:00;0.396;2.7;2.46;3.2;2470
03/08/2020;19:00;0.429;1.15;2.3;3.35;1134
03/08/2020;20:00;0.594;1.95;1.54;2.05;368
03/08/2020;21:00;0.528;0.49;1.9;2.75;190
03/08/2020;22:00;0.561;1.8;1.95;2.68;0
03/08/2020;23:00;0.429;1.6;1.69;1.9;0
04/08/2020;00:00;0.5115;0.9;0.9;0.93;0
04/08/2020;01:00;0.429;0.7;0.8;0.8;0
04/08/2020;02:00;0.363;0.6;0.74;0.73;0
04/08/2020;03:00;0.3465;0.65;0.93;0.94;0
04/08/2020;04:00;0.297;0.5;0.8;0.9;0
04/08/2020;05:00;0.3267;0.7;1;1.1;3.78
04/08/2020;06:00;0.363;1.86;1.8;1.9;201
04/08/2020;07:00;0.231;1.89;1.93;2.02;436
04/08/2020;08:00;0.066;1.9;1.7;1.8;1209
04/08/2020;09:00;0.132;1.92;1.87;1.9;2396
04/08/2020;10:00;0.066;1.8;1.68;2;3658
04/08/2020;11:00;0.0825;2;1.94;2.06;4457
04/08/2020;12:00;0.165;2.2;1.9;2.8;5090
04/08/2020;13:00;0.297;1.2;1.95;2.6;5368
04/08/2020;14:00;0.363;1.95;1.85;2.7;5354
04/08/2020;15:00;0.2904;1.83;1.54;2.1;5076
04/08/2020;16:00;0.3597;1.8;2.07;2.3;4480
04/08/2020;17:00;0.2937;2.1;1.7;2.5;3516
04/08/2020;18:00;0.396;2.7;2.46;3.2;2394
04/08/2020;19:00;0.429;1.15;2.3;3.35;1094
04/08/2020;20:00;0.594;1.95;1.54;2.05;320
04/08/2020;21:00;0.528;0.49;1.9;2.75;131
04/08/2020;22:00;0.561;1.8;1.95;2.68;0
